"ID","Latitude","Longitude","Dataset","Datum","Error Radius (m)","Accuracy: Square Meters","Plant","Observer","Date","Source","County","Location Description","Location Quality","Citation"
"po101442","34.919484","-118.921204","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101443","34.91899","-118.920552","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101444","34.918014","-118.920895","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101445","34.922329","-118.921304","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101446","34.92199","-118.920054","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101447","34.923803","-118.920811","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101448","34.923036","-118.919312","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101449","34.931011","-118.922332","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101450","34.918688","-118.912017","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101451","34.917162","-118.911176","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101452","34.914575","-118.925644","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101453","34.913478","-118.92713","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101454","34.913521","-118.925049","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101455","34.914444","-118.924369","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101456","34.915353","-118.92494","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101457","34.916123","-118.924642","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101458","34.917385","-118.924927","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101459","34.918808","-118.924925","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101460","34.91917","-118.924403","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101461","34.917654","-118.924365","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101462","34.917204","-118.927129","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101463","34.918004","-118.9268","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101464","34.917719","-118.927655","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101465","34.918995","-118.927463","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101466","34.918452","-118.928328","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101467","34.91779","-118.928954","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101468","34.919009","-118.929693","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101469","34.921418","-118.92745","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101470","34.920558","-118.928871","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101471","34.919619","-118.930453","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101472","34.922052","-118.926554","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101473","34.923197","-118.926213","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101474","34.922395","-118.927494","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101475","34.921716","-118.928525","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101476","34.922959","-118.927602","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101477","34.923755","-118.927101","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101478","34.924291","-118.927687","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101479","34.923977","-118.928223","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101480","34.924012","-118.92889","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101481","34.923663","-118.92946","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101482","34.923144","-118.929343","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101483","34.923024","-118.930375","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101484","34.924466","-118.929058","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101485","34.924168","-118.92948","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101486","34.924409","-118.929982","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101487","34.924027","-118.930206","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101488","34.923988","-118.930894","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101489","34.9246","-118.930873","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101490","34.924144","-118.931312","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101491","34.923495","-118.931621","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101492","34.922525","-118.932614","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101493","34.922162","-118.931977","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101494","34.922344","-118.933529","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101495","34.921551","-118.932591","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101496","34.923817","-118.93284","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101497","34.927868","-118.929222","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101498","34.926991","-118.930999","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101499","34.928657","-118.929757","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101500","34.928883","-118.930488","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101501","34.930438","-118.931302","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101502","34.930936","-118.931792","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101503","34.931109","-118.932456","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po101505","34.930543","-118.933401","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-09-22","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po92403","33.970955","-117.319967","mgr","WGS84","","","Peritoma arborea","Nancy Power","2018-07-31","","Riverside","U.C. Riverside Botanic Gardens, in shade with other drought-tolerant plants","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po92404","33.97096","-117.31997","mgr","WGS84","","","Peritoma arborea","Nancy Power","2018-07-01","","Riverside","Two Trees trail in Box Springs Park","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo90531","32.54276","-117.106308","online","WGS84","","","Peritoma arborea var. arborea","Keir Morse","2018-06-24","","San Diego","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo90270","32.840542","-117.037893","online","WGS84","","","Peritoma arborea var. arborea","Angelique Herman ","2018-06-23","","San Diego","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo93957","33.633939","-117.846086","online","WGS84","","","Peritoma arborea","Hailey Laskey","2018-05-25","","Orange","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo89527","35.024876","-117.04759","online","WGS84","","","Peritoma arborea","Angelique Herman ","2018-05-20","","San Bernardino","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1889-229","33.137524","-116.386154","online","WGS84","","","Peritoma arborea var. angustata","David Greenberger","2018-04-30","personal","San Diego","https://static.inaturalist.org/photos/17323867/medium.jpeg?1525324769","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po86093","36.778436","-120.810356","mgr","WGS84","","","Peritoma arborea","Ryan O'Dell","2018-04-12","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po86094","36.778379","-120.811045","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-04-12","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po86095","36.777784","-120.811198","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-04-12","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po86096","36.777324","-120.811873","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-04-12","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po86097","36.77782","-120.813013","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-04-12","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po86098","36.776472","-120.814149","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-04-12","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po83143","36.078566","-120.141976","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-03-19","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po80387","36.152664","-120.284882","mgr","WGS84","","","Peritoma arborea","Ryan O'Dell","2018-03-06","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po80388","36.152088","-120.283673","mgr","WGS84","","","Peritoma arborea","Ryan O'Dell","2018-03-06","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po80389","36.152735","-120.28366","mgr","WGS84","","","Peritoma arborea","Ryan O'Dell","2018-03-06","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po80390","36.155384","-120.28384","mgr","WGS84","","","Peritoma arborea","Ryan O'Dell","2018-03-06","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po80391","36.161345","-120.285955","mgr","WGS84","","","Peritoma arborea","Ryan O'Dell","2018-03-06","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po80392","36.165124","-120.286774","mgr","WGS84","","","Peritoma arborea","Ryan O'Dell","2018-03-06","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po80393","36.165814","-120.286105","mgr","WGS84","","","Peritoma arborea","Ryan O'Dell","2018-03-06","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po80394","36.164948","-120.289479","mgr","WGS84","","","Peritoma arborea","Ryan O'Dell","2018-03-06","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po80395","36.16533","-120.290139","mgr","WGS84","","","Peritoma arborea","Ryan O'Dell","2018-03-06","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po80396","36.16518","-120.290873","mgr","WGS84","","","Peritoma arborea","Ryan O'Dell","2018-03-06","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po80397","36.162307","-120.289997","mgr","WGS84","","","Peritoma arborea","Ryan O'Dell","2018-03-06","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po80398","36.165514","-120.294651","mgr","WGS84","","","Peritoma arborea","Ryan O'Dell","2018-03-06","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po80399","36.168858","-120.294908","mgr","WGS84","","","Peritoma arborea","Ryan O'Dell","2018-03-06","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po80400","36.169079","-120.296431","mgr","WGS84","","","Peritoma arborea","Ryan O'Dell","2018-03-06","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po80401","36.170508","-120.297894","mgr","WGS84","","","Peritoma arborea","Ryan O'Dell","2018-03-06","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po80402","36.170616","-120.299491","mgr","WGS84","","","Peritoma arborea","Ryan O'Dell","2018-03-06","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po80403","36.170787","-120.301481","mgr","WGS84","","","Peritoma arborea","Ryan O'Dell","2018-03-06","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po80404","36.171632","-120.297837","mgr","WGS84","","","Peritoma arborea","Ryan O'Dell","2018-03-06","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po80405","36.172598","-120.296922","mgr","WGS84","","","Peritoma arborea","Ryan O'Dell","2018-03-06","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po80406","36.172495","-120.298544","mgr","WGS84","","","Peritoma arborea","Ryan O'Dell","2018-03-06","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po80407","36.172572","-120.302436","mgr","WGS84","","","Peritoma arborea","Ryan O'Dell","2018-03-06","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po80408","36.170468","-120.305671","mgr","WGS84","","","Peritoma arborea","Ryan O'Dell","2018-03-06","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po80409","36.169077","-120.301833","mgr","WGS84","","","Peritoma arborea","Ryan O'Dell","2018-03-06","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po80375","36.153084","-120.284933","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-03-05","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po75743","35.183979","-119.451613","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-02-04","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po75744","35.184759","-119.450119","mgr","WGS84","","","Peritoma arborea var. globosa","Ryan O'Dell","2018-02-04","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po75541","33.901084","-117.162538","mgr","WGS84","","","Peritoma arborea","Matthew Harvey","2018-01-28","","Riverside","Lake Perris State Recreation Area.","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo80644","33.892273","-116.681516","online","WGS84","","","Peritoma arborea var. angustata","Keir Morse","2017-12-26","","Riverside","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo78509","36.705344","-120.804695","online","WGS84","","","Peritoma arborea","Angelique Herman ","2017-10-31","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1883-305","33.989517","-116.656593","online","WGS84","","","Peritoma arborea var. globosa","David Greenberger","2017-10-27","personal","Riverside","https://static.inaturalist.org/photos/11489974/original.jpeg?1509241535","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo77852","36.786921","-120.79404","online","WGS84","","","Peritoma arborea","Angelique Herman ","2017-09-22","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo77850","36.786351","-120.800033","online","WGS84","","","Peritoma arborea","Angelique Herman ","2017-09-22","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo77847","36.783448","-120.809344","online","WGS84","","","Peritoma arborea","Angelique Herman ","2017-09-22","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo77845","36.781667","-120.811335","online","WGS84","","","Peritoma arborea","Angelique Herman ","2017-09-22","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo77842","36.779275","-120.813992","online","WGS84","","","Peritoma arborea","Angelique Herman ","2017-09-22","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo77840","36.778649","-120.817701","online","WGS84","","","Peritoma arborea","Angelique Herman ","2017-09-22","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
