"ID","Latitude","Longitude","Dataset","Datum","Error Radius (m)","Accuracy: Square Meters","Plant","Observer","Date","Source","County","Location Description","Location Quality","Citation"
"po115454","35.410588","-119.404655","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115455","35.408807","-119.407112","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115456","35.408925","-119.409478","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115457","35.40791","-119.408214","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115458","35.407515","-119.406746","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115459","35.408004","-119.405415","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115460","35.405091","-119.404096","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115461","35.406249","-119.398267","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115462","35.398415","-119.397288","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115463","35.397351","-119.395803","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115464","35.395796","-119.393614","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115465","35.398314","-119.395933","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115466","35.397514","-119.394916","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115467","35.396499","-119.393538","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115468","35.394058","-119.390103","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115469","35.393431","-119.388441","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115470","35.392429","-119.386988","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115471","35.391796","-119.386055","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115472","35.394438","-119.389014","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115473","35.398487","-119.388603","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115474","35.398378","-119.395168","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115475","35.390249","-119.384703","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115476","35.389446","-119.383509","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115477","35.388525","-119.382339","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115478","35.387792","-119.380941","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115479","35.38783","-119.3791","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115480","35.386899","-119.37961","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115481","35.387802","-119.377299","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115482","35.385645","-119.377788","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115483","35.386338","-119.38092","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115484","35.38607","-119.380254","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115485","35.385553","-119.379496","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115486","35.388149","-119.383081","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115487","35.388596","-119.384013","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115488","35.388469","-119.38521","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115489","35.38947","-119.38492","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115490","35.39034","-119.386168","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115491","35.386321","-119.380815","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115492","35.385327","-119.379476","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115493","35.384175","-119.37764","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115494","35.384715","-119.366773","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115495","35.384524","-119.369368","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115496","35.383786","-119.37554","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115497","35.38183","-119.372547","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115498","35.381021","-119.371499","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115499","35.381101","-119.368978","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115500","35.380177","-119.370053","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115501","35.379096","-119.368769","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115502","35.383834","-119.369522","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115503","35.383513","-119.376658","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115504","35.382236","-119.374891","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115505","35.381842","-119.374365","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115506","35.380739","-119.372792","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115507","35.379609","-119.371208","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115508","35.378416","-119.369545","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115509","35.37748","-119.368206","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115510","35.376087","-119.366331","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115511","35.374974","-119.364811","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115512","35.374088","-119.363555","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115513","35.372163","-119.360854","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115514","35.370343","-119.358265","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115515","35.372653","-119.359823","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115516","35.37351","-119.361069","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115517","35.374636","-119.362224","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115518","35.376036","-119.364281","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115519","35.375412","-119.36024","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115520","35.376098","-119.362377","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115521","35.377745","-119.362815","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115522","35.378716","-119.360148","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115523","35.379832","-119.362197","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115524","35.379717","-119.364761","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115525","35.378238","-119.364879","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115526","35.379458","-119.368748","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115527","35.380814","-119.370483","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115528","35.392913","-119.212613","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115529","35.393231","-119.213587","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115530","35.394088","-119.213573","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115531","35.394697","-119.212647","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115532","35.395432","-119.212171","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115533","35.394354","-119.211567","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115534","35.393094","-119.211903","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115535","35.393555","-119.208585","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115536","35.394483","-119.205198","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115537","35.394614","-119.204339","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115538","35.39538","-119.2043","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115539","35.395196","-119.205695","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115540","35.395565","-119.206696","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115541","35.395879","-119.205718","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115542","35.397636","-119.204871","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115543","35.397094","-119.208617","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115544","35.397733","-119.209793","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115545","35.397656","-119.212634","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115546","35.401264","-119.220073","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115547","35.416648","-119.232531","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115548","35.419206","-119.2333","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115549","35.419198","-119.230378","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115550","35.419621","-119.228149","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115551","35.420284","-119.237703","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115552","35.420345","-119.240097","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115553","35.42122","-119.239017","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115554","35.422431","-119.23819","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115555","35.4234","-119.24062","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115556","35.420786","-119.242409","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115557","35.424566","-119.238162","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115558","35.424357","-119.235477","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115559","35.424592","-119.241069","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115560","35.425503","-119.239806","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115561","35.427295","-119.240836","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115562","35.426496","-119.24427","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115563","35.427434","-119.243896","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115564","35.427553","-119.245282","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115565","35.427647","-119.246964","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115566","35.428444","-119.243558","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115567","35.440392","-119.253631","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115568","35.441356","-119.254925","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po115569","35.441091","-119.258026","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2019-01-15","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
