"ID","Latitude","Longitude","Dataset","Datum","Error Radius (m)","Accuracy: Square Meters","Plant","Observer","Date","Source","County","Location Description","Location Quality","Citation"
"40267","33.5158","-116.9724","cch2","WGS84","300","282743","Caulanthus lasiophyllus","Boyd, Steve; Ross, Tim; Arnseth, Laurel; Bonilla, Jaime","1990-04-03","Cal Academy","Riverside","Vail Lake area, summit of Big Oak Mountain at east end.","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"40268","33.733333","-114.916667","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","Sanders, A. C.; Lawlor, E. J.","1992-04-04","Cal Academy","Riverside","Colorado Desert. McCoy Mountains, within 0.5 mile of McCoy Spring.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"40269","33.805278","-116.558056","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","Munz, P. A.; Street, L. F.","1919-05-07","Cal Academy","Riverside","Tahquitz Canyon.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCR0081135","33.91286","-115.08058","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","Naomi Fraga","2005-02-10","UC Riverside","Riverside","just north of Palen Pass Road, c. 10 miles east of Hwy 177","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCR0081133","33.65306","-114.78389","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","A.C. Sanders","2010-03-16","UC Riverside","Riverside","SE side of McCoy Mountains, upper part of wash c. 4 mi. NW of Blythe Airport, c. 4 mi. ENE of McCoy Peak","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCR0081131","33.91407","-115.07265","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","Jim André","2012-03-19","UC Riverside","Riverside","Palen Mountains, along Palen Pass Rd at Palen Pass; Palen Mountains","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCR0081127","33.62528","-115.29836","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","Thomas R. Stoughton","2011-03-24","UC Riverside","Riverside","Chuckwalla Mountains Wilderness, off Corn Spring Road, main wash adjacent to Corn Spring Road, draining from Corn & Aztec Springs,","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCR0081700","33.79444","-115.31778","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","A.C. Sanders","2019-03-13","UC Riverside","Riverside","Rice Road, 7.2 miles north of Desert Center at wash crossing, along wash to c. 1 km upstream from the road","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCR0114896","33.727","-118.3455","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","Neil Uelman","2017-05-05","UC Riverside","Los Angeles","Ocean Trails Reserve, Dudleya Trail","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCR0152744","33.88278","-114.81606","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","Fred M. Roberts","2019-03-31","UC Riverside","Riverside","northern slope, east end of range, c. 2.9 km northwest (by air) Midland and 1.7 km (by air) West Midland Rd","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCR0081139","33.92028","-115.05","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","Steve Boyd","1988-03-10","UC Riverside","Riverside","Palen Pass at the north end of the Palen Mountains","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCR0081136","33.73361","-114.90778","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","A.C. Sanders","1992-04-04","UC Riverside","Riverside","McCoy Mountains, within 0.5 mile of McCoy Spring","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCR0081289","33.976","-119.719","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","Steven A. Junak","1991-05-06","UC Riverside","Santa Barbara","Santa Cruz Island. Along road to Coches Prietos Anchorage, c. 1 mile inland from beach","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCR0081132","33.82222","-117.425","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","D.E. Bramlet","1993-04-13","UC Riverside","Riverside","Approx. 61 m south of the existing Lake Matthews access road, c. 549 m north of Cajalco Road, in the ?Cajalco bend? area, 1.2 km west of Lake Matthews","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SDSU18362","33.79608","-117.45128","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","Guilliams, C. Matt","2008-02-27","SDSU Herbarium","Riverside","El Sobrante Landfill preserve area, western Riverside County, east of Interstate 15 off Temescal Canyon Road. Ca. 5 kilometers east off freeway. Access through landfill entrance.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG215705","33.983","-120.0327","cch2","WGS84","1100","3801327","Caulanthus lasiophyllus","Ralph Hoffmann","1927-03-27","Santa Barbara BG","Santa Barbara","Santa Rosa Island: near Torrey pines","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG215670","33.964","-119.797","cch2","WGS84","500","785398","Caulanthus lasiophyllus","Steven A. Junak","1985-03-23","Santa Barbara BG","Santa Barbara","Santa Cruz Island: W side of mouth of Laguna Cyn","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG215805","33.520833","-116.972222","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","Steve Boyd w/ T. Ross, M. Hammitt","1991-05-02","Santa Barbara BG","Riverside","Vail Lake region, summit of Oak Mtn, N of lake near Henderson Benchmark","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG215683","33.9706","-119.7075","cch2","WGS84","750","1767145","Caulanthus lasiophyllus","Ralph Hoffmann","1929-03-22","Santa Barbara BG","Santa Barbara","Santa Cruz Island: Coches Prietos (Cochies)","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG215708","33.9846","-120.1559","cch2","WGS84","500","785398","Caulanthus lasiophyllus","S. A. Junak","1993-04-13","Santa Barbara BG","Santa Barbara","Santa Rosa Island: Smith Hwy on W side of Arlington Cyn","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG181451","33.9773","-120.0896","cch2","WGS84","15000","706858347","Caulanthus lasiophyllus","K. Danielsen, A. Sawdo, E. Edinger","1988-04-07","Santa Barbara BG","Santa Barbara","Santa Rosa Island","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG215703","33.998","-120.224","cch2","WGS84","3800","45364597","Caulanthus lasiophyllus","M. Daily","1982-03-05","Santa Barbara BG","Santa Barbara","Santa Rosa Island: atop bluff, W end of Santa Rosa Island","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG215702","33.9425","-120.158","cch2","WGS84","4000","50265482","Caulanthus lasiophyllus","M. Daily","1982-03-05","Santa Barbara BG","Santa Barbara","Santa Rosa Island: S side of ridge rd above W end of Santa Rosa Island","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG215668","33.9891","-119.7133","cch2","WGS84","1000","3141592","Caulanthus lasiophyllus","Steven A. Junak","1985-03-22","Santa Barbara BG","Santa Barbara","Santa Cruz Island: S side of Central Valley, in first cyn E of winery buildings at Stanton Ranch, along old trail from ranch to Coches Prietos beach","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG215822","33.5963","-116.0994","cch2","WGS84","2300","16619025","Caulanthus lasiophyllus","H. and M. Dearing","1936-12-12","Santa Barbara BG","Riverside","N of Indio","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG215664","33.9761","-119.7193","cch2","WGS84","500","785398","Caulanthus lasiophyllus","Steven A. Junak","1991-05-06","Santa Barbara BG","Santa Barbara","Santa Cruz Island: rd to Coches Prietos Anchorage, 1 mi inland from beach","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG215711","33.9163","-120.1226","cch2","WGS84","500","785398","Caulanthus lasiophyllus","S. A. Junak","1990-03-20","Santa Barbara BG","Santa Barbara","Santa Rosa Island: upper E fork of large cyn on W side of South Pt ridge, N of Peak 1017, just N of South Pt Road","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG215699","33.9868","-120.2023","cch2","WGS84","1500","7068583","Caulanthus lasiophyllus","S. A. Junak","1990-03-22","Santa Barbara BG","Santa Barbara","Santa Rosa Island: W end of island, just E of westernmost Mud Tank in Pocket Field, ca. 50 yds N of NPS vegetation transect 47, just N of Burma Rd","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG215823","33.61","-116.27","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","M. N. Ackley","1927-03-13","Santa Barbara BG","Riverside","Coral Reef Ranch, Coachella Valley","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG215704","33.9854","-120.0504","cch2","WGS84","1500","7068583","Caulanthus lasiophyllus","Peter H. Raven","1960-04-05","Santa Barbara BG","Santa Barbara","Santa Rosa Island: Water Cyn","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG215845","33.94749","-116.64305","cch2","WGS84","500","785398","Caulanthus lasiophyllus","Katherine K. Muller","1958-03-21","Santa Barbara BG","Riverside","Whitewater Cyn, 1.5 mi N of Interstate 70","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG215697","33.9641","-119.7967","cch2","WGS84","1000","3141592","Caulanthus lasiophyllus","Steven A. Junak","1991-04-15","Santa Barbara BG","Santa Barbara","Santa Cruz Island: W side of mouth of Laguna Cyn, near top of hill","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG215701","33.9883","-120.0707","cch2","WGS84","500","785398","Caulanthus lasiophyllus","S. A. Junak","1978-05-12","Santa Barbara BG","Santa Barbara","Santa Rosa Island: upper W fork of Cherry Cyn, ca. 0.75 mi NE of Black Mtn","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG215700","33.9865","-120.071","cch2","WGS84","500","785398","Caulanthus lasiophyllus","S. A. Junak","1978-05-12","Santa Barbara BG","Santa Barbara","Santa Rosa Island: upper Cherry Cyn towards Black Mtn","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG215678","33.9688","-119.7315","cch2","WGS84","500","785398","Caulanthus lasiophyllus","Steven A. Junak","1991-05-06","Santa Barbara BG","Santa Barbara","Santa Cruz Island: N side of Las Torres ridge, along San Justiniano Rd ca. 1.2 mi W of intersection with Coches Prietos Rd","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG215826","33.6247","-115.3244","cch2","WGS84","500","785398","Caulanthus lasiophyllus","A. C. Sanders, B. Pitzer, D. Charlton","1986-03-03","Santa Barbara BG","Riverside","Corn Spring, Chuckwalla Mtns","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG222945","33.9773","-120.0896","cch2","WGS84","15000","706858347","Caulanthus lasiophyllus","Ralph Hoffmann","1930-04-08","Santa Barbara BG","Santa Barbara","Santa Rosa Island","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"RSA0176801","33.589089","-117.480652","cch2","WGS84","300","282743","Caulanthus lasiophyllus","Fred M. Roberts","1995-05-19","Cal BG","Orange","Santa Ana Mtns, San Juan canyon, S of California, Route 74, 2.3km WSW lower San Juan Picnic Ground.","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"RSA0124738","33.57198","-115.68362","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","Duncan S. Bell","2016-03-09","Cal BG","Riverside","BLMOrocopia Mountains; Orocopia Mountains Wilderness area; central section of range, approximately 1.75 air miles north of Gucci Spring.; Red Canyon","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"RSA0121892","33.747797","-117.699375","cch2","WGS84","9","254","Caulanthus lasiophyllus","D. E. Bramlet","2008-03-31","Cal BG","Orange","305m E of Upper Hicks Haul Rd, in Trib. to Limestone Cyn., 1km S of Santiago Cyn. Rd.; El Toro Quad.","high","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"RSA0176811","33.521177","-116.97175","cch2","WGS84","1200","4523893","Caulanthus lasiophyllus","Steve Boyd","1990-04-03","Cal BG","Riverside","Vail Lake area, summit of 'Big' Oak Mountain at E end.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"DAV310318","33.695556","-117.025556","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","D. E. Bramlet","1991-05-10","UC Davis","Riverside","Riverside County: Perris-Aquanga Basin region: North Domenigoni Hills, 4300-4500 ft. SE from end of Warren Road, W side of large peak in Sec. 31, just above saddle.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"DAV310319","33.747778","-117.699167","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","D. E. Bramlet","2008-03-31","UC Davis","Orange","Orange County: Santa Ana Mountains. 305 m E of Upper Hicks Haul Road, in Trib to Limestone Cyn., 1 km S of Santiago Cyn. Road.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SD00023454","33.68333","-115.65833","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","A. C. Sanders","1986-03-01","SDNHM","Riverside","Chuckwalla Valley, 1.0 mile west of Hayfield Lake, 2.0 miles southwest of the pumping station on a small cutoff road from Hayfield Road .","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SD00023446","33.9766","-119.719","cch2","WGS84","100","31415","Caulanthus lasiophyllus","Steven A. Junak","1991-05-06","SDNHM","Santa Barbara","Santa Cruz Island; along road to Coches Prietos Anchorage, 1.0 mile inland from beach.","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SD00023440","33.91286","-115.08057","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","Naomi Fraga","2005-02-10","SDNHM","Riverside","Northeastern Colorado Desert region, just north of Palen Pass Road, ca. 10 miles east of Highway 177.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"CHSC108492","33.912778","-115.080556","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","Naomi Fraga","2005-02-10","CSU Chico","Riverside","Colorado Desert; Northeastern Colorado Desert region: Just north of Palen Pass Road, ca. 10 miles east of Hwy 177. USGS Quadrangle: Palen Pass 1:24,000","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"HSC230781","33.80361","-117.355","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","Steve Boyd","1986-04-02","CSU Humboldt","Riverside","Gavilan Plateau, Gavilan Hills, Harford Springs County Park.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"JOTR34076","33.948843","-116.139912","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","La Doux, Tasha","2010-05-27","Joshua Tree NP","Riverside","Joshua Tree National Park. Little San Bernardino Mountains, Lost Horse Mountain; narrow canyon with loamy slopes and rocky outcrops; 2009 burn area, below Lost Horse Mine","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"19572","33.78169","-114.63989","cch2","WGS84","301","284631","Caulanthus lasiophyllus","N.H. Holmgren; P.K. Holmgren, R.E. Kern","1973-03-21","U Nevada, Reno","Riverside","Big Maria Mountains, 12 airline miles N of downtown Blythe.","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"175437","34.263833","-114.4717","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","DeGroot, Sarah J.; Denslow, Michael","2003-03-20","Cal Academy","San Bernardino","Whipple Mountains: West side, wide wash along Needles-Parker road south of D&W mine Elev. given as 1428ft.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"40209","34.11639","-118.179443","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","Grant, Geo. B.","1903-03-01","Cal Academy","Los Angeles","Garvanza.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"40279","34.141667","-116.416667","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","Thomas, John H.","1957-04-06","Cal Academy","San Bernardino","Mojave Desert. 1.4 miles north of Yucca Valley on road to Lucerne Valley about 19 miles west of town to Twentynine Palms","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"40282","34.201944","-114.228056","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","DeGroot, Sarah J.; Porter, J. Mark","2003-03-01","Cal Academy","?","Colorado Desert. Colorado River Valley region. Whipple Mountains. Bass Point. Between Colorado River and Parker Dam Road","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"40525","34.27254","-117.4514","cch2","WGS84","6384","128037041","Caulanthus lasiophyllus","Munz, P. A.","1919-04-12","Cal Academy","San Bernardino","Cajon Canyon.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"40527","34.0872","-117.8135","cch2","WGS84","1500","7068583","Caulanthus lasiophyllus","Munz, P. A.; Street; Williams","1919-04-05","Cal Academy","Los Angeles","Puddingstone Canyon. San Dimas.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCR0081209","34.3","-117.45417","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","A.C. Sanders","2003-04-02","UC Riverside","San Bernardino","Cajon Pass, Cleghorn Road on northeast side of I-15, near site of Cajon","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCR0081206","34.24889","-115.73306","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","B.G. Pitzer","2001-03-18","UC Riverside","San Bernardino","Sheep Hole Pass, c. 1 mile west of Amboy Road","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCR0081122","34.18389","-117.88028","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","R.G. Swinney","1997-05-13","UC Riverside","Los Angeles","Water Canyon, a tributary from the north of San Gabriel River Canyon, north of Morris Dam","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCR0081214","34.29972","-117.48028","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","R.G. Swinney","1995-04-29","UC Riverside","San Bernardino","west of Cajon Wash and south of Hwy 138, c. 1 mile SSW of Cajon Junction, off FS road 3N49","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCR0081201","34.25972","-117.48028","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","R.G. Swinney","1995-04-22","UC Riverside","San Bernardino","Lower Lytle Creek Ridge, 1.1 miles SW of junction of Swarthout Canyon Rd. and Applewhite Rd., c. 0.75 mi. east of Applewhite Campground","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCR0081111","34.23969","-118.30019","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","Valerie Soza","2000-05-10","UC Riverside","Los Angeles","north side, Verdugo Crestline Drive, north of La Tuna Canyon and south of Pasko Park. Fire road south of Verdugo Crestline Drive from fire gate to powerlines to peak ''1936''","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCR0081109","34.15","-117.92917","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","R.G. Swinney","2009-04-21","UC Riverside","Los Angeles","Azusa/Duarte, San Gabriel Canyon wash, 0.4-1.0 mi. north (upstream) of Puente Largo bridge","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCR0081105","34.14667","-117.70917","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","R.F. Thorne","1963-05-05","UC Riverside","Los Angeles","Cobal Canyon, 4 miles north of Claremont","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCR0081153","34.2735","-116.46617","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","Thomas R. Stoughton","2016-02-23","UC Riverside","San Bernardino","northeast slope of San Bernardino Mountains off Hwy 247 at New Dixie Mine Road","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCR0081100","34.15111","-117.88167","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","R.G. Swinney","2014-05-13","UC Riverside","Los Angeles","Glendora, west fork of Hook Cyn., c. 0.4 km north of Sierra Madre Av., 100-300 m west of entrance to Church of the Open Door, Colby Fire burn of Jan. 2014","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCR0135656","34.25311","-118.24081","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","R.G. Swinney","2017-06-06","UC Riverside","Los Angeles","city of Glendale. Deukmejian Wilderness Park, 3429 Markridge Rd, La Crescenta, Crescenta View Trail","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCR-302281","34.1355","-116.49444","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","Duncan S. Bell","2016-03-13","UC Riverside","San Bernardino","Sawtooth Mountains; in a meandering side canyon off of and to the north of Water Canyon; c. 1.3 air miles southeast of Chaparrosa Spring","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SDSU17755","34.29389","-116.10972","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","Chesnut, John","1982-04-15","SDSU Herbarium","San Bernardino","Sandhill South, MCAGCC, Twentynine Palms, CA","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"OBI100608","34.05","-115.4","cch2","WGS84","3989","50000000","Caulanthus lasiophyllus","B. Pitzer","1988-02-14","Cal Poly","San Bernardino","Extreme N end of Coxcomb Mountains, just N of boundary line of Joshua Tree National Monument. A small wash draining NW; approx. 3.5 mi S of Hwy 62","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG215724","34.0044","-119.39","cch2","WGS84","1000","3141592","Caulanthus lasiophyllus","M. A. Piehl","1963-05-09","Santa Barbara BG","Ventura","Middle Anacapa Island: E of Eucalyptus trees","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG215693","34.001","-119.754","cch2","WGS84","1000","3141592","Caulanthus lasiophyllus","Steven A. Junak","1990-05-09","Santa Barbara BG","Santa Barbara","Santa Cruz Island: E fork of Canada de la Mina, on S side of Central Valley","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
