"ID","Latitude","Longitude","Dataset","Datum","Error Radius (m)","Accuracy: Square Meters","Plant","Observer","Date","Source","County","Location Description","Location Quality","Citation"
"cbo82737","36.671908","-119.754758","online","WGS84","","","Amsinckia menziesii","Angelique Herman ","2018-03-08","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo82736","36.672883","-119.754776","online","WGS84","","","Amsinckia menziesii","Angelique Herman ","2018-03-08","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo82734","36.678753","-119.754741","online","WGS84","","","Amsinckia menziesii","Angelique Herman ","2018-03-08","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo82733","36.681372","-119.754746","online","WGS84","","","Amsinckia menziesii","Angelique Herman ","2018-03-08","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo82732","36.687413","-119.75487","online","WGS84","","","Amsinckia menziesii","Angelique Herman ","2018-03-08","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo82719","36.730791","-119.792892","online","WGS84","","","Amsinckia menziesii","Angelique Herman ","2018-03-08","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo82010","36.79702","-119.865703","online","WGS84","","","Amsinckia menziesii","Angelique Herman ","2018-02-23","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo81935","36.844158","-119.929131","online","WGS84","","","Amsinckia menziesii","Angelique Herman ","2018-02-22","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo81920","36.923439","-119.980664","online","WGS84","","","Amsinckia menziesii","Angelique Herman ","2018-02-20","","Madera","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo81825","33.048261","-117.07846","online","WGS84","","","Amsinckia menziesii","Angelique Herman ","2018-02-12","","San Diego","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po42406","34.702829","-120.401305","mgr","WGS84","","","Amsinckia menziesii","Adonis Tate","2017-07-02","","Santa Barbara","E edge of huge grassy flat, Purisima Mgt Unit of Burton Mesa Ecological Reserve","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po35749","41.97768","-122.44643","mgr","WGS84","2","10","Amsinckia menziesii","David Ledger","2017-05-14","","Siskiyou","Horseshoe Ranch Trail 1/4 mile from parking lot.","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo72660","33.945915","-117.558103","online","WGS84","","","Amsinckia menziesii","Keir Morse","2017-05-10","","Riverside","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po66969","36.66674","-121.03541","mgr","WGS84","5","79","Amsinckia menziesii","Gary McDonald","2017-05-01","","San Benito","1.6 mi. N of Antelope Fire Control Station, Willow Springs, San Benito Co., CA","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mu28571","34.8543","-115.6761","mgr","WGS84","","","Amsinckia menziesii","John Doyen","2017-04-29","","San Bernardino","8566V83F+PH","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mu28568","34.8543","-115.6761","mgr","WGS84","","","Amsinckia menziesii","John Doyen","2017-04-29","","San Bernardino","8566V83F+PH","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo70678","37.514322","-121.88343","online","WGS84","1","3","Amsinckia menziesii","Marie Reil","2017-04-29","","Alameda","Mission Peak Regional Preserve - Peak Trail","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po32992","40.561042","-122.45945","mgr","WGS84","2","10","Amsinckia menziesii","David Ledger","2017-04-24","","Shasta","Purple Elm trail, 1 mile from trailhead on both sides of trail","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo68882","37.517464","-121.889074","online","WGS84","1","3","Amsinckia menziesii","Marie Reil","2017-04-20","","Alameda","Mission Peak Regional Preserve - Peak Trail","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo68519","37.522756","-121.893132","online","WGS84","3","28","Amsinckia menziesii","Marie Reil","2017-04-14","","Alameda","Mission Peak Regional Preserve - Peak Trail","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mu28567","35.5051","-118.7588","mgr","WGS84","","","Amsinckia menziesii","John Doyen","2017-04-09","","Kern","G64R+2F Bakersfield, CA, USA","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mu28566","35.5051","-118.7587","mgr","WGS84","","","Amsinckia menziesii","John Doyen","2017-04-09","","Kern","G64R+2G Bakersfield, CA, USA","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo67606","33.807159","-117.357651","online","WGS84","","","Amsinckia menziesii","Keir Morse","2017-04-01","","Riverside","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"gp6381","35.305038","-119.246345","online","WGS84","5","79","Amsinckia menziesii","Alison Sheehey","2017-04-01","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mg38349","33.566289","-117.821081","mgr","WGS84","4","50","Amsinckia menziesii","Lana Nguyen","2017-03-27","","Orange","Fire break behind ranger station","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mg38488","37.882256","-121.727949","mgr","WGS84","15","722","Amsinckia menziesii","Heath Bartosh","2017-03-25","","Contra Costa","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po32083","34.684848","-120.427837","mgr","WGS84","","","Amsinckia menziesii","Adonis Tate","2017-03-20","","Santa Barbara","Berros valley bottom at N end of La Purisima Mission State Historic Park","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo65995","32.963343","-117.253922","online","WGS84","","","Amsinckia menziesii","Keir Morse","2017-03-17","","San Diego","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo64696","33.408615","-117.236438","online","WGS84","","","Amsinckia menziesii","Keir Morse","2017-03-10","","San Diego","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo63220","32.754472","-117.250362","online","WGS84","","","Amsinckia menziesii","Keir Morse","2017-02-15","","San Diego","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po21498","37.87424","-122.219249","mgr","WGS84","","","Amsinckia menziesii","Glen Schneider","2016-07-09","Skyline Gardens Alliance","Contra Costa","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1767-349","37.964044","-122.62398","online","WGS84","","","Amsinckia menziesii","David Greenberger","2016-04-26","","Marin","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po14889","40.527723","-122.172775","mgr","WGS84","2","10","Amsinckia menziesii","David Ledger","2016-04-16","","Shasta","Bascom Road near Milville Plains Road","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo49529","33.354956","-117.245673","online","WGS84","","","Amsinckia menziesii","Keir Morse","2016-04-11","","San Diego","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mg22518","39.610668","-121.609885","mgr","WGS84","221","153787","Amsinckia menziesii","David popp","2016-04-05","","Butte","","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mg22501","38.949424","-121.369197","mgr","WGS84","2318","16880166","Amsinckia menziesii","David popp","2016-04-03","","Placer","Under oak","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mg22495","39.422903","-121.609641","mgr","WGS84","11","380","Amsinckia menziesii","David popp","2016-04-03","","Butte","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mg21915","39.595578","-121.541869","mgr","WGS84","8","201","Amsinckia menziesii var. menziesii","David popp","2016-03-29","","Butte","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mg23923","36.544688","-118.895425","mgr","WGS84","12","452","Amsinckia menziesii","Thomas Reyes","2016-03-26","","Tulare","North fork parking lot","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mg21581","38.044813","-122.573175","mgr","WGS84","1900","11341137","Amsinckia menziesii var. intermedia","Andrew Longman","2016-03-21","Marin County Parks data pro","Marin","LUCAS VALLEY","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11617","34.169967","-119.038005","mgr","WGS84","3","28","Amsinckia menziesii","Steven M Norris","2016-03-19","","Ventura","Near crest line of hill to west of University Glen, CSUCI campus, to west of metal water towers","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11426","34.167673","-119.039113","mgr","WGS84","3","28","Amsinckia menziesii","Steven M Norris","2016-03-12","","Ventura","Along crest line of hill to west of University Glen, to south of concrete water tank ","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11445","34.166659","-119.038862","mgr","WGS84","3","28","Amsinckia menziesii","Steven M Norris","2016-03-12","","Ventura","Top of hill to north east of Sage Hall, CSUCI campus ","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11453","34.166188","-119.039711","mgr","WGS84","3","28","Amsinckia menziesii","Steven M Norris","2016-03-12","","Ventura","Top of hill to north east of Sage Hall, CSUCI campus ","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11406","34.161106","-119.039675","mgr","WGS84","5","79","Amsinckia menziesii","Steven M Norris","2016-03-10","","Ventura","North facing slope of hillside to south of Malibu Hall, CSUCI campus ","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po10752","34.174057","-119.031975","mgr","WGS84","1","3","Amsinckia menziesii","Steven M Norris","2016-03-05","","Ventura","Along ridge line of hill to south of model airplane park, Camarillo Park, CSUCI campus","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mg20962","38.660574","-121.185272","mgr","WGS84","1237","4807167","Amsinckia menziesii","David popp","2016-03-02","","Sacramento","","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo46521","33.413684","-117.213441","online","WGS84","","","Amsinckia menziesii","Keir Morse","2016-02-28","","San Diego","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11831","34.16762","-119.039135","mgr","WGS84","3","28","Amsinckia menziesii","Steven M Norris","2016-02-19","","Ventura","Along crest line of hill to west of University Glen, to south of concrete water tank","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po1933","38.701054","-120.650525","mgr","WGS84","","","Amsinckia menziesii","Becky Guinn","2015-05-03","","El Dorado","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"gp4771","33.83145","-117.17867","online","WGS84","","","Amsinckia menziesii","Jesse Rorabaugh","2015-03-20","","Riverside","Riverside County county, near Rider Street, Perris, CA 92571, USA","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo27637","34.041377","-117.78851","online","WGS84","","","Amsinckia menziesii","Jesse Rorabaugh","2015-03-12","","Los Angeles","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po239822","36.446539","-118.860559","mgr","WGS84","","","Amsinckia menziesii","Mary Merriman","2015-03-04","CNPS Alta Peak","Tulare","Case Mountain. Skyline trail.","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po8656","34.161077","-119.047602","mgr","WGS84","10","314","Amsinckia menziesii","Steven M Norris","2015-02-20","","Ventura","South face near crest of hill to west of Aliso Hall, CSUCI campus","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"dfa2385","38.716291","-122.248353","dfg_veg","WGS84","","","Amsinckia menziesii","staff","2014-05-01","DFW Vegetation Classification and Mapping Program","Napa","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"gp4579","38.667011","-121.196236","online","WGS84","","","Amsinckia menziesii","David popp","2014-04-02","","Sacramento","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1767-1214","38.362301","-122.51442","online","WGS84","","","Amsinckia menziesii","David Greenberger","2014-03-30","","Sonoma","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mu28569","37.8865","-121.8977","mgr","WGS84","","","Amsinckia menziesii","John Doyen","2014-03-24","","Contra Costa","V4P2+HW Alamo, CA, USA","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo20551","37.893447","-122.030005","online","WGS84","10","314","Amsinckia menziesii","Lesley Hunt","2014-02-22","Walnut Creek Open Space Foundation","Contra Costa","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"gp2944","38.51886","-121.05378","online","WGS84","","","Amsinckia menziesii","David popp","2013-05-25","","Sacramento","Sacramento county, near Michigan Bar Road, Rancho Murieta, CA 95683, USA","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"oe5111","37.975461","-122.584247","online","WGS84","2","10","Amsinckia menziesii var. intermedia","Bob Granger","2013-04-15","COM","Marin","in grasses next to fire road leading to top of Bald Hill at the junction of Deer Park trail N 37 58.540' W 122 35.074'","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"gp3070","39.24556","-121.80222","online","WGS84","","","Amsinckia menziesii","David popp","2013-04-13","","Sutter","Sutter county, near 10183-10199 P Street, Live Oak, CA 95953, USAnear 10183-10199 P Street, Live Oak, CA 95953, USAnear 10183-10199 P Street, Live Oak, CA 95953, USA","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo12378","38.935132","-121.009445","online","WGS84","","","Amsinckia menziesii","David popp","2013-04-05","","Placer","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mu28570","37.951","-122.2632","mgr","WGS84","","","Amsinckia menziesii","John Doyen","2013-03-25","","Contra Costa","XP2P+9P Richmond, CA, USA","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo5789","38.07857","-122.175518","online","WGS84","","","Amsinckia menziesii","Gene Doherty","2012-04-15","CNPS","Solano","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"cbo5495","38.078704","-122.174849","online","WGS84","","","Amsinckia menziesii","Gene Doherty","2012-04-04","CNPS","Solano","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"oe3259","36.66801","-121.0322","online","WGS84","10","314","Amsinckia menziesii","Gary McDonald","2012-04-01","","San Benito","1.6 mi. N. of Antelope Fire Control Station, Willow Springs, San Benito Co., CA","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"oe3094","37.994498","-122.104096","online","WGS84","2","10","Amsinckia menziesii","Brett Stevenson","2012-03-04","","Contra Costa","On a hillside between shopping centers and suburbia.","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"oe2098","34.111307","-118.711566","online","WGS84","4","50","Amsinckia menziesii","michael o brien","2011-05-08","","Los Angeles","White Oak Farm, a unit of Malibu Creek State Park","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"oe1948","39.581737","-121.551833","online","WGS84","4","50","Amsinckia menziesii var. intermedia","Mike Loomis","2010-04-23","","Butte","Table Mountain, Cherokee Rd., 1.5 miles north of Schimer Rd.","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"oe1308","37.601176","-119.998683","online","WGS84","6","100","Amsinckia menziesii var. intermedia","Mike Loomis","2010-04-09","","Mariposa","Railroad Flat Road, 2.5 miles west of Briceburg","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"oe1479","39.599554","-121.545932","online","WGS84","4","50","Amsinckia menziesii var. menziesii","Mike Loomis","2010-03-28","","Butte","North Table Mountain","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"oe1484","37.659585","-120.484764","online","WGS84","4","50","Amsinckia menziesii var. intermedia","Mike Loomis","2010-03-28","","Stanislaus","Hwy. 132 .5 miles west of LaGrange","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"oe1151","37.650053","-119.884936","online","WGS84","18","1000","Amsinckia menziesii var. intermedia","Mike Loomis","2010-03-23","","Mariposa","Hite's Cove Trail","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mu16693","38.434156","-122.461454","mgr","WGS84","","","Amsinckia menziesii var. intermedia","Larry Dizmang","2009-04-02","","Napa","Includes area beginning at Cambell Ranch Rd, from top of Oakville Grade, extending 4.5 miles to La Joya Mine Property, Napa, CA 94574, USA. On the West side of Mt. St. John. All privately owned.","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1194-161","35.12829","-119.84129","online","WGS84","20","1200","Amsinckia menziesii","Brian and Eileen Keelan","2009-03-20","","San Luis Obispo","Selby Cpgd -- Carrizo Plain NM","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"jgr27603","39.779915","-120.341148","greenhouse","WGS84","","","Amsinckia menziesii","Jeff Greenhouse","2008-05-31","","Plumas","Sierra Valley - Marble Hot Springs Rd.","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po8146","34.161823","-119.034746","mgr","WGS84","20","1257","Amsinckia menziesii","Steven M Norris","2008-03-28","","Ventura","North facing slope of hillside to south of University Glen, CSUCI, roughly opposite intersection of Elephant Seal Cove and Channel Islands Drive, half-way or more up the slope","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"jgr23611","41.753214","-121.50666","greenhouse","WGS84","","","Amsinckia menziesii","Jeff Greenhouse","2006-06-16","","Siskiyou","Lava Beds National Monument - Gillem Bluff","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"xr326477","34.96667","-119.88333","hrusa","WGS84","","","Amsinckia menziesii var. menziesii","Hrusa, G.F.","2006-03-01","G.F. Hrusa checklists","Santa Barbara","Bates Canyon - Cottonwood Cyn.: Sierra Madre Mountains; Sierra Madre Rd. to Bates Canyon Rd., then down canyon N to Cottonwood Cyn. road","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"xr332286","35.0091","-120.0495","hrusa","WGS84","","","Amsinckia menziesii var. intermedia","Hrusa, G.F.","2006-03-01","G.F. Hrusa checklists","Santa Barbara","Miranda Pine - La Brea Canyon: Sierra Madre Mountains; Hwy 166 E to Sierra Madre Rd., to Miranda Pine, down La Brea Canyon Rd. to Colson Canyon head","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"xr332287","34.83333","-119.73333","hrusa","WGS84","","","Amsinckia menziesii var. intermedia","Hrusa, G.F. Hrusa 16507; 16500","2006-03-01","G.F. Hrusa checklists","Santa Barbara","Montgomery & Pine Corral Potreros: Sierra Madre Mountains","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"xr332288","34.9","-119.91667","hrusa","WGS84","","","Amsinckia menziesii var. intermedia","Hrusa, G.F.","2006-03-01","G.F. Hrusa checklists","Santa Barbara","Miranda Pine - Bates Canyon: Sierra Madre Mountains; Sierra Madre Rd. to Miranda Pine. There E to Bates Canyon intersection","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"xr332289","35.1","-120.08333","hrusa","WGS84","","","Amsinckia menziesii var. intermedia","Hrusa, G.F. Hrusa 15001 (Apr. 19, 1999, 1750 ft.); 16422","2006-03-01","G.F. Hrusa checklists","Santa Barbara","Cuyama Canyon (Hwy. 166) to Miranda Pine: Sierra Madre Mountains","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"xr345","36.5054","-121.17871","online","WGS84","","","Amsinckia menziesii var. menziesii","Keir Morse","2006-01-04","","San Benito","Pinnacles National Monument","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"xr346","36.5054","-121.17871","online","WGS84","","","Amsinckia menziesii var. intermedia","Keir Morse","2006-01-04","","San Benito","Pinnacles National Monument","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"xr37","36.42737","-121.18332","online","WGS84","","","Amsinckia menziesii var. intermedia","Keir Morse","2006-01-03","","Monterey","Pinnacles National Monument","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"jgr15655","36.53386","-120.55825","greenhouse","WGS84","","","Amsinckia menziesii","Jeff Greenhouse","2003-03-29","","Fresno","Monocline Ridge","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"jgr21809","37.5282","-121.837","greenhouse","WGS84","","","Amsinckia menziesii","Jeff Greenhouse","2003-03-09","","Alameda","Sunol Regional Wilderness","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb892-51","34.232965","-118.886858","online","WGS84","","","Amsinckia menziesii","staff","2003-02-01","UCLA Herbarium","Ventura","Santa Rosa Trail","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb892-22","34.225936","-118.90407","online","WGS84","","","Amsinckia menziesii","staff","2001-04-20","UCLA Herbarium","Ventura","Santa Rosa Trail","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb892-23","34.226854","-118.903005","online","WGS84","","","Amsinckia menziesii","staff","2001-04-20","UCLA Herbarium","Ventura","along Santa Rosa Trail near crest of ridge","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"jgr5360","35.771586","-120.757598","greenhouse","WGS84","","","Amsinckia menziesii","Jeff Greenhouse","2001-04-17","","San Luis Obispo","Camp Roberts","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po224706","37.515775","-121.83148","mgr","WGS84","100","31416","Amsinckia menziesii","Mary Ann Hannon","2000-04-03","Sunol-Ohlone Herbarium Boraginaceae","Alameda","Meadow area in front of Sunol Regional Wilderness Park Headquarters","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"jgr1817","37.2316","-120.48","greenhouse","WGS84","","","Amsinckia menziesii","Jeff Greenhouse","1999-04-03","","Merced","Flying M Ranch","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb2209-28496","37.6528","-118.57796","online","WGS84","","","Amsinckia menziesii var. menziesii","Dean Taylor","1998-06-09","","Mono","Benton Range, head of Chidago Canyon","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"jgr12755","38.11897","-122.94875","greenhouse","WGS84","","","Amsinckia menziesii","Jeff Greenhouse","1998-04-18","","Marin","Point Reyes - Abbott's Lagoon","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"jgr21736","37.523342","-121.826105","greenhouse","WGS84","","","Amsinckia menziesii","Jeff Greenhouse","1998-04-11","","Alameda","Sunol Regional Wilderness - Flag Hill Tr.","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"xr326471","32.63333","-116.9","hrusa","WGS84","","","Amsinckia menziesii","Glazner, J.","1998-01-01","G.F. Hrusa checklists","San Diego","Paradise Marsh: Coastal Salt Marshes","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
